aweme_id,aweme_type,title,desc,create_time,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,last_modify_ts,aweme_url,cover_url,video_download_url,music_download_url,source_keyword
7531241538685717820,68,旺仔小乔。#旺仔小乔,旺仔小乔。#旺仔小乔,1753503818,4415268561360126,MS4wLjABAAAArQVeAO8HzBKBk-tPjlAQ6lHwyXOKOPHuqv_7rVQZ7HB1LYJezsvXO9YSUM9MOiiR,,,,山河无恙        　　　　　　╲,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ooAlEnCyAgAIODejAhOOtA9AmxTz8fCh2CL0RA.jpeg?card_type=303&column_n=0&from=327834062,565,60,1214,90,,1753620489922,https://www.douyin.com/video/7531241538685717820,https://p9-pc-sign.douyinpic.com/tos-cn-i-0629/oEhPA1fDNEncVgon1WHmChfFECEAxEhAFAAIIg~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=2025072720480826BDD4DBDFD6A58BF1EF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=B2IeUmJDl%2BUydx9RJJCjoM3rYmA%3D,https://lf9-music-east.douyinstatic.com/obj/ies-music-hj/7529706278558518076.mp3,https://lf26-music-east.douyinstatic.com/obj/ies-music-hj/7529706278558518076.mp3,记录旺仔小乔粉丝数
7531665744532557116,0,恭喜旺仔小乔涨粉到达1900多万，距离2000万粉丝近在咫尺，加油啊小乔，别人都不支持你，我也不支持你#旺仔小乔#涨粉#粉丝#诸事顺利 #好运气,恭喜旺仔小乔涨粉到达1900多万，距离2000万粉丝近在咫尺，加油啊小乔，别人都不支持你，我也不支持你#旺仔小乔#涨粉#粉丝#诸事顺利 #好运气,1753602586,3350916300284247,MS4wLjABAAAAqTtRxybQBKLllqQceWU3xH46NW-uGk116C0HA-_W5Tq-gfEDI0Agm5-nI2DmURLz,,,,同学的妈妈,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_d7ad18c6df9702c876d20805e351f50d.jpeg?card_type=153&column_n=0&from=327834062,3,0,0,0,,1753620489939,https://www.douyin.com/video/7531665744532557116,https://p3-pc-sign.douyinpic.com/obj/tos-cn-p-0015c000-ce/o88GASDeI8eHgDLgRItAvt7eXQA7ClBCLQJMKn?lk3s=138a59ce&x-expires=2068977600&x-signature=sPtmrqnDcsIrz%2BE6TVTTASYJXu0%3D&from=327834062&s=PackSourceEnum_SEARCH&se=false&sc=cover&biz_tag=pcweb_cover&l=2025072720480826BDD4DBDFD6A58BF1EF,https://www.douyin.com/aweme/v1/play/?video_id=v1e00fgi0000d22tk4nog65g2slfjr80&line=0&file_id=236748ec492940749d9f2f113617ee61&sign=7d7dc7e56f66a373c6b9a7589e84cb60&is_play_url=1&source=PackSourceEnum_SEARCH,https://lf26-music-east.douyinstatic.com/obj/ies-music-hj/7531665759647370043.mp3,记录旺仔小乔粉丝数
7531666126444956988,68,实时更新粉丝数27日16时#旺仔小乔年轮 #旺仔小乔,实时更新粉丝数27日16时#旺仔小乔年轮 #旺仔小乔,1753602674,96601877108,MS4wLjABAAAAK3vCovEGZklFYWSkTBiVoAc7U2bUTrDsvLhiTjLlO7s,,,,旺仔周瑜,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oslFWALG38AVXIgRICLeJEgeBfkAxcQ27AGyBV.jpeg?card_type=303&column_n=0&from=327834062,5,0,3,0,,1753620489955,https://www.douyin.com/video/7531666126444956988,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/oUehI8ERJgAQfE7eAQAG8ALALvNMCW7R78DthB~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=2025072720480826BDD4DBDFD6A58BF1EF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=TtaaNbgkLT4gebzGFMmhl93GYfs%3D,https://sf3-cdn-tos.douyinstatic.com/obj/ies-music/7530175921387572019.mp3,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7530175921387572019.mp3,记录旺仔小乔粉丝数
7531241538685717820,68,旺仔小乔。#旺仔小乔,旺仔小乔。#旺仔小乔,1753503818,4415268561360126,MS4wLjABAAAArQVeAO8HzBKBk-tPjlAQ6lHwyXOKOPHuqv_7rVQZ7HB1LYJezsvXO9YSUM9MOiiR,,,,山河无恙        　　　　　　╲,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ooAlEnCyAgAIODejAhOOtA9AmxTz8fCh2CL0RA.jpeg?card_type=303&column_n=0&from=327834062,565,60,1214,90,,1753620490923,https://www.douyin.com/video/7531241538685717820,https://p9-pc-sign.douyinpic.com/tos-cn-i-0629/oEhPA1fDNEncVgon1WHmChfFECEAxEhAFAAIIg~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=B2IeUmJDl%2BUydx9RJJCjoM3rYmA%3D,https://lf26-music-east.douyinstatic.com/obj/ies-music-hj/7529706278558518076.mp3,https://lf9-music-east.douyinstatic.com/obj/ies-music-hj/7529706278558518076.mp3,记录旺仔小乔粉丝数
7531698663061998907,68,2025年7月27日   17:54。1988.1    #旺仔 #小乔 #旺仔小乔 #演唱会 #年轮,2025年7月27日   17:54。1988.1    #旺仔 #小乔 #旺仔小乔 #演唱会 #年轮,1753610253,3450695122688238,MS4wLjABAAAA65pXQs6B8Z1mMAnRGk9-w9kSmIlsoI0pMMl-3TbGfBtkfWQHsKOLXp38z8OiESNK,,,,叫我得柱儿吧,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oczfgMnAAImAeAmsHNbC95J5wOikm5AVADAsiE.jpeg?card_type=303&column_n=0&from=327834062,0,0,1,0,,1753620490947,https://www.douyin.com/video/7531698663061998907,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/o88M9EaPAFWSCiiPn3TAIxwBUhbxPEECAIAAX~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=LDp4mt4Zv0tvIQ3K4x4a%2FhIbHyQ%3D,https://sf5-hl-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/oUVe0QtYnTcecEzcADb1KeWUf89UQSC1Ws0mY5,https://sf3-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/oUVe0QtYnTcecEzcADb1KeWUf89UQSC1Ws0mY5,记录旺仔小乔粉丝数
7531533877085637940,68,我去...这这这...惊呆了。#开眼界了 #旺仔小乔,我去...这这这...惊呆了。#开眼界了 #旺仔小乔,1753571889,1446577624318301,MS4wLjABAAAAeVI9BQg8nEDmYVDR8narUEdIEYY4VTxiFtZ1cO1j2MGdQrxWvq8pODA1gs1oIOVm,,,,陈3岁🌸,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b1ad8ca2b1df478551f46ce7bdfc85f4.jpeg?card_type=303&column_n=0&from=327834062,154,33,141,99,,1753620490966,https://www.douyin.com/video/7531533877085637940,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c001/oAXAIBAL3EAJC7AAfPBCzOIsOdYHGelEEcMRfF~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=VnsaGXZVdcdS8QEo84fJzINBxfw%3D,https://sf3-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/oYCBIfmCpiyngZfVgDHZH1b4tZA8EXDmgQmYQT,https://sf5-hl-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/oYCBIfmCpiyngZfVgDHZH1b4tZA8EXDmgQmYQT,记录旺仔小乔粉丝数
7531666126444956988,68,实时更新粉丝数27日16时#旺仔小乔年轮 #旺仔小乔,实时更新粉丝数27日16时#旺仔小乔年轮 #旺仔小乔,1753602674,96601877108,MS4wLjABAAAAK3vCovEGZklFYWSkTBiVoAc7U2bUTrDsvLhiTjLlO7s,,,,旺仔周瑜,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oslFWALG38AVXIgRICLeJEgeBfkAxcQ27AGyBV.jpeg?card_type=303&column_n=0&from=327834062,5,0,3,0,,1753620490986,https://www.douyin.com/video/7531666126444956988,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/oUehI8ERJgAQfE7eAQAG8ALALvNMCW7R78DthB~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=BnMURpSeKeJkGp3aO2Y4uTh0UzM%3D,https://sf3-cdn-tos.douyinstatic.com/obj/ies-music/7530175921387572019.mp3,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7530175921387572019.mp3,记录旺仔小乔粉丝数
7531427840820399406,68,热烈庆祝旺仔小乔掉粉突破300万！！根据自己记录的数据，感觉比预计还要快了，网友们真是泰酷辣！#旺仔小乔,热烈庆祝旺仔小乔掉粉突破300万！！根据自己记录的数据，感觉比预计还要快了，网友们真是泰酷辣！#旺仔小乔,1753547198,84722391575,MS4wLjABAAAAxGeJjivMWf3eKwazqMx6AYvWcjVmlZJHsNLUDdCXq7Q,,,,起个特别长的名字一定会有傻帽儿跟着念对吧,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_059880792d2365ffedc3482171c3e536.jpeg?card_type=303&column_n=0&from=327834062,271,23,384,28,,1753620491006,https://www.douyin.com/video/7531427840820399406,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c001/oIEAQCgfQ3TIPeA94AhoHAFGQA5DdEgAAFuHKC~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=eo85iznK0JRupN4yMYyTOdSkbhM%3D,https://sf5-hl-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/0f123c0f857a465cb91587afa06309fb,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/0f123c0f857a465cb91587afa06309fb,记录旺仔小乔粉丝数
7531665744532557116,0,恭喜旺仔小乔涨粉到达1900多万，距离2000万粉丝近在咫尺，加油啊小乔，别人都不支持你，我也不支持你#旺仔小乔#涨粉#粉丝#诸事顺利 #好运气,恭喜旺仔小乔涨粉到达1900多万，距离2000万粉丝近在咫尺，加油啊小乔，别人都不支持你，我也不支持你#旺仔小乔#涨粉#粉丝#诸事顺利 #好运气,1753602586,3350916300284247,MS4wLjABAAAAqTtRxybQBKLllqQceWU3xH46NW-uGk116C0HA-_W5Tq-gfEDI0Agm5-nI2DmURLz,,,,同学的妈妈,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_d7ad18c6df9702c876d20805e351f50d.jpeg?card_type=153&column_n=0&from=327834062,3,0,0,0,,1753620491025,https://www.douyin.com/video/7531665744532557116,https://p3-pc-sign.douyinpic.com/obj/tos-cn-p-0015c000-ce/o88GASDeI8eHgDLgRItAvt7eXQA7ClBCLQJMKn?lk3s=138a59ce&x-expires=2068977600&x-signature=sPtmrqnDcsIrz%2BE6TVTTASYJXu0%3D&from=327834062&s=PackSourceEnum_SEARCH&se=false&sc=cover&biz_tag=pcweb_cover&l=20250727204810F9FD6708ACF4898AFEDF,https://www.douyin.com/aweme/v1/play/?video_id=v1e00fgi0000d22tk4nog65g2slfjr80&line=0&file_id=236748ec492940749d9f2f113617ee61&sign=7d7dc7e56f66a373c6b9a7589e84cb60&is_play_url=1&source=PackSourceEnum_SEARCH,https://lf26-music-east.douyinstatic.com/obj/ies-music-hj/7531665759647370043.mp3,记录旺仔小乔粉丝数
7531681598296821007,68,这音乐好魔性#旺仔小乔#速度,这音乐好魔性#旺仔小乔#速度,1753606279,4321549630316256,MS4wLjABAAAAgofxMQzQeyh-Vrcm2uhOQSn3m7GXIO7Sgw2a6dbsxbyCUa2FAzL_9aPGib1DDwC-,,,,一起数月亮,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o0ArxBIe7RIfEEBCEFGIeHLLAccCAAlIzBsAQB.jpeg?card_type=303&column_n=0&from=327834062,12,1,2,4,,1753620491043,https://www.douyin.com/video/7531681598296821007,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813/oAvCi9ADEEVfLrABe6RBFDIECIPTEsAfAAIFC7~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=sBYMJlFTcIGCctFLbb%2BZIclNpp4%3D,https://lf26-music-east.douyinstatic.com/obj/ies-music-hj/7531624636509850426.mp3,https://lf9-music-east.douyinstatic.com/obj/ies-music-hj/7531624636509850426.mp3,记录旺仔小乔粉丝数
7531179054788529448,0,"#旺仔小乔#少羽#秦始皇
太有缘了！","#旺仔小乔#少羽#秦始皇
太有缘了！",1753489274,1264853760092553,MS4wLjABAAAAuCAtk3NuXZQtxtQO5mS68AG5OwQ_-oOhsrV_6XVKx9akySTjfaDcqt_zDwWrhaX4,,,,白藏,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oYK0dWLaAAA6AeFigEicQJCBTfd2bahiAACCEI.jpeg?card_type=153&column_n=0&from=327834062,8938,429,3710,15301,,1753620491061,https://www.douyin.com/video/7531179054788529448,https://p3-pc-sign.douyinpic.com/obj/tos-cn-p-0015/oUIBEFRaDCGMBjDjQfGFoEGAEDHlICse7ezA73?lk3s=138a59ce&x-expires=2068977600&x-signature=YFxhu1CbwWpk%2FJ5X3uSPnsDXmrg%3D&from=327834062&s=PackSourceEnum_SEARCH&se=false&sc=cover&biz_tag=pcweb_cover&l=20250727204810F9FD6708ACF4898AFEDF,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000d221svnog65m6km7r620&line=0&file_id=171f1816c9094449922548e2a4802bca&sign=de74e1572a7da976dcc12915fba929a3&is_play_url=1&source=PackSourceEnum_SEARCH,https://lf26-music-east.douyinstatic.com/obj/ies-music-hj/7530108153988516668.mp3,记录旺仔小乔粉丝数
7531651735945841980,68,我不明白。掉到2000万以下请告诉我 #旺仔小乔 #山西 #临汾,我不明白。掉到2000万以下请告诉我 #旺仔小乔 #山西 #临汾,1753599324,93532680263,MS4wLjABAAAAI01IZjHW4vPql8AkbaeQFpg378pX1FmIUsRk_rHe1-U,,,,順哥说,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o0UhE3EzEwAIUAeEAidCfAyAWSrBii7Y0ewjDA.jpeg?card_type=303&column_n=0&from=327834062,23,0,36,3,,1753620491079,https://www.douyin.com/video/7531651735945841980,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/oUF0TA0ohAOfEs8AE7NcC9zEezFfIWZAAj1wED~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=ruOvSSmFG0rsLJpTSINx2Ew3AhE%3D,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/ies-music/7531310264688331539.mp3,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7531310264688331539.mp3,记录旺仔小乔粉丝数
7531703118598835513,68,现在掉到一千九百多万了还在继续#旺仔小乔,现在掉到一千九百多万了还在继续#旺仔小乔,1753611286,3924605253716664,MS4wLjABAAAAD1oseR_crtWHGnfJoPbmQucN01S_3-iL7QBpsZgH2YfbJdxVSqsr5E8BGFgdqBNw,,,,汪崽晓俏,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o0MFe0AcQCEiA6lbEAIAzwRfmk3wCiEBALeEIv.jpeg?card_type=303&column_n=0&from=327834062,0,0,0,1,,1753620491097,https://www.douyin.com/video/7531703118598835513,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/oA8w3A8DREfpNGEFEAAf8AIzBJaLfCjgJ7QAEI~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=6CJjZoE2%2Fshabbw9BzvsX0pmQpo%3D,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/ies-music/7531310264688331539.mp3,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7531310264688331539.mp3,记录旺仔小乔粉丝数
7531667458202406201,0,#旺仔小乔 我是不si鸟！你给我刷100w了吗？#100w,#旺仔小乔 我是不si鸟！你给我刷100w了吗？#100w,1753602984,2550487331125399,MS4wLjABAAAAy4qcxR2X9afHreF-8BlR2B1gCyEIBukuNzURUAdDkIW2t58xP6j8mFm_t-cs602l,,,,广西刘亦菲,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_okfzaueDA6B8Ym0isyiTVEAaELAPIwEy2lAebA.jpeg?card_type=153&column_n=0&from=327834062,8,0,2,3,,1753620491116,https://www.douyin.com/video/7531667458202406201,https://p3-pc-sign.douyinpic.com/obj/tos-cn-p-0015c000-ce/oMgL2KtEvN9MCQ7IeCFoAtEDwCeODEW0fdhAzk?lk3s=138a59ce&x-expires=2068977600&x-signature=0%2B5sKVbJmdzXpNIhpZZz548gewM%3D&from=327834062&s=PackSourceEnum_SEARCH&se=false&sc=cover&biz_tag=pcweb_cover&l=20250727204810F9FD6708ACF4898AFEDF,https://www.douyin.com/aweme/v1/play/?video_id=v1e00fgi0000d22tmtnog65i2hkpjg0g&line=0&file_id=2d724ea47d3f42cb8aefe70bbd9bf0ef&sign=25c6069a3b63e986103493971a5f287b&is_play_url=1&source=PackSourceEnum_SEARCH,,记录旺仔小乔粉丝数
7531688580537453874,68,旺仔小乔即将突破2000万粉丝。哇塞，旺仔小乔快破2000万粉丝了，那么1000万应该也快了吧。,旺仔小乔即将突破2000万粉丝。哇塞，旺仔小乔快破2000万粉丝了，那么1000万应该也快了吧。,1753607903,1832253629661309,MS4wLjABAAAAdNsvXMOBmW0efpgJGwCGltYBsIxbaijjX7QCH_4Gg-9r-L0IfYRPZdaaj2M7Kow5,,,,想吃铜锣烧,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4ZmBf67AiRCIPLMCAzgiCY3Eve5AAziAAdAD0.jpeg?card_type=303&column_n=0&from=327834062,5,1,3,0,,1753620491141,https://www.douyin.com/video/7531688580537453874,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c001/oQVFlbACfAEXT6CFAD7RvqEt7EBEFBAq7eAI3e~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=fU8J7D8huhVkwF3kXlQv1%2Bp8pbo%3D,https://sf6-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/ooibzJm7NmfDa55SBFM5cRwbfeFAl8InFgECN8,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/ooibzJm7NmfDa55SBFM5cRwbfeFAl8InFgECN8,记录旺仔小乔粉丝数
7531668968890879278,68,没有任何别的意思，单纯想记录一下，要是被她粉丝攻击我就删，因为要保住我的ID和头像#旺仔小乔 #抽象 #搞笑 #报应 #活该,没有任何别的意思，单纯想记录一下，要是被她粉丝攻击我就删，因为要保住我的ID和头像#旺仔小乔 #抽象 #搞笑 #报应 #活该,1753603340,3262975134146045,MS4wLjABAAAATVyufCLwkahUOtqWnyz7NnAl7akKmqKLp-GpLeT5o4UDsPOZJC4vvGHTvi4KQq0_,,,,叶昀杰QAQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oAiAICcfsA9EbRAeGldzRAiovA2BRDgAAZ41tC.jpeg?card_type=303&column_n=0&from=327834062,0,0,1,0,,1753620491159,https://www.douyin.com/video/7531668968890879278,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813/oUCEDI3wgA4BABzUeifJu0BCVAQmNiAwDAEaAF~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204810F9FD6708ACF4898AFEDF&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=5YOHALfvzbdT9gm4DSVSru5XfJI%3D,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/oMNh9BcnshOUPiM00HifAAQcImV80EISsVB9WI,https://sf5-hl-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/oMNh9BcnshOUPiM00HifAAQcImV80EISsVB9WI,记录旺仔小乔粉丝数
7531667458202406201,0,#旺仔小乔 我是不si鸟！你给我刷100w了吗？#100w,#旺仔小乔 我是不si鸟！你给我刷100w了吗？#100w,1753602984,2550487331125399,MS4wLjABAAAAy4qcxR2X9afHreF-8BlR2B1gCyEIBukuNzURUAdDkIW2t58xP6j8mFm_t-cs602l,,,,广西刘亦菲,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_okfzaueDA6B8Ym0isyiTVEAaELAPIwEy2lAebA.jpeg?card_type=153&column_n=0&from=327834062,8,0,2,3,,1753620492271,https://www.douyin.com/video/7531667458202406201,https://p3-pc-sign.douyinpic.com/obj/tos-cn-p-0015c000-ce/oMgL2KtEvN9MCQ7IeCFoAtEDwCeODEW0fdhAzk?lk3s=138a59ce&x-expires=2068977600&x-signature=0%2B5sKVbJmdzXpNIhpZZz548gewM%3D&from=327834062&s=PackSourceEnum_SEARCH&se=false&sc=cover&biz_tag=pcweb_cover&l=20250727204811A165FD0E30900089333F,https://www.douyin.com/aweme/v1/play/?video_id=v1e00fgi0000d22tmtnog65i2hkpjg0g&line=0&file_id=2d724ea47d3f42cb8aefe70bbd9bf0ef&sign=25c6069a3b63e986103493971a5f287b&is_play_url=1&source=PackSourceEnum_SEARCH,https://sf5-hl-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/29a5e834ddbf4e27828468ee08d4e5fe,记录旺仔小乔粉丝数
7531688580537453874,68,旺仔小乔即将突破2000万粉丝。哇塞，旺仔小乔快破2000万粉丝了，那么1000万应该也快了吧。,旺仔小乔即将突破2000万粉丝。哇塞，旺仔小乔快破2000万粉丝了，那么1000万应该也快了吧。,1753607903,1832253629661309,MS4wLjABAAAAdNsvXMOBmW0efpgJGwCGltYBsIxbaijjX7QCH_4Gg-9r-L0IfYRPZdaaj2M7Kow5,,,,想吃铜锣烧,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4ZmBf67AiRCIPLMCAzgiCY3Eve5AAziAAdAD0.jpeg?card_type=303&column_n=0&from=327834062,5,1,3,0,,1753620492287,https://www.douyin.com/video/7531688580537453874,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c001/oQVFlbACfAEXT6CFAD7RvqEt7EBEFBAq7eAI3e~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204811A165FD0E30900089333F&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=fU8J7D8huhVkwF3kXlQv1%2Bp8pbo%3D,https://sf5-hl-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/ooibzJm7NmfDa55SBFM5cRwbfeFAl8InFgECN8,https://sf6-cdn-tos.douyinstatic.com/obj/tos-cn-ve-2774/ooibzJm7NmfDa55SBFM5cRwbfeFAl8InFgECN8,记录旺仔小乔粉丝数
7531666608701295930,68,2025.7.27  15点51分  见证一个两千万粉丝博主突破一千万粉丝大关#强烈推荐 #旺仔小乔 #无敌,2025.7.27  15点51分  见证一个两千万粉丝博主突破一千万粉丝大关#强烈推荐 #旺仔小乔 #无敌,1753602788,70937841014,MS4wLjABAAAAp8p7RPxZCL05vfnBJUWdJfVZmzvWjlyd6jTFw1Oya8M,,,,平生,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_f12d2da9b004e673c05de91561b2a78e.jpeg?card_type=303&column_n=0&from=327834062,4,0,2,3,,1753620492301,https://www.douyin.com/video/7531666608701295930,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/oMdA0hACxF4wAEeAfo139lwApEE1fEgDIF2ndm~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250727204811A165FD0E30900089333F&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1754827200&x-signature=yD%2Fir4q71xguuiPTbqZ41WOMrH8%3D,https://lf26-music-east.douyinstatic.com/obj/ies-music-hj/7493878737172204345.mp3,https://lf9-music-east.douyinstatic.com/obj/ies-music-hj/7493878737172204345.mp3,记录旺仔小乔粉丝数
7531179054788529448,0,"#旺仔小乔#少羽#秦始皇
太有缘了！","#旺仔小乔#少羽#秦始皇
太有缘了！",1753489274,1264853760092553,MS4wLjABAAAAuCAtk3NuXZQtxtQO5mS68AG5OwQ_-oOhsrV_6XVKx9akySTjfaDcqt_zDwWrhaX4,,,,白藏,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oYK0dWLaAAA6AeFigEicQJCBTfd2bahiAACCEI.jpeg?card_type=153&column_n=0&from=327834062,8938,429,3710,15301,,1753620492315,https://www.douyin.com/video/7531179054788529448,https://p9-pc-sign.douyinpic.com/obj/tos-cn-p-0015/oUIBEFRaDCGMBjDjQfGFoEGAEDHlICse7ezA73?lk3s=138a59ce&x-expires=2068977600&x-signature=h5ocx5GnbWvYTG1aqlfk4AnFrb8%3D&from=327834062&s=PackSourceEnum_SEARCH&se=false&sc=cover&biz_tag=pcweb_cover&l=20250727204811A165FD0E30900089333F,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000d221svnog65m6km7r620&line=0&file_id=171f1816c9094449922548e2a4802bca&sign=de74e1572a7da976dcc12915fba929a3&is_play_url=1&source=PackSourceEnum_SEARCH,https://lf26-music-east.douyinstatic.com/obj/ies-music-hj/7530108153988516668.mp3,记录旺仔小乔粉丝数
