comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id,pictures
7300085645052216076,1699683643,四川,7265292581708238140,这首歌的背景是真的没人知道吗[流泪][流泪][流泪],83820267877,MS4wLjABAAAAKqgEw5h0cfyFa8U9onQLQ_yYjXhN6eTliBa19HRY55k,1676402364,,,熊氏三中无骨凤爪企业店,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_aa5204f362551ef3f42987d44366d7ef.jpeg?from=2064092626,29,574,1753621526710,0,
7264445511020528441,1691385537,安徽,7263802344289094972,🎵是单依纯的《想你时风起》，刚刚我错过的大雨握不住的盛夏，全网可汀～,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,,旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=2064092626,39,5105,1753621527716,0,
7530559237266981682,1753344959,广东,7263802344289094972,打到这了吗？,97073250879,MS4wLjABAAAA-v2cV6oM0N0iJ7yOYh9Ui6o0KGIeEeph4wCuENwmYuY,856898416,,,蝶引往生,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ooIAro4AfCdAQg92t1QADFEAKpDQqdAlRf8cTD.jpeg?from=2064092626,0,54,1753621527746,0,
7265863552598524687,1691715713,天津,7263802344289094972,这个转音好奇怪[发呆],3514462170259687,MS4wLjABAAAAdb1oIGOdHUZXXZfB9fJjPB4rIVOK-aNSzjkaHZP-1cLucjIduIwYLEuQBxD8BNcn,25992730491,25992730491,,coo甜饼,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_87059791fe0b7f6187798413562bea8a.jpeg?from=2064092626,5,153,1753621527767,0,
7530254064790405946,1753273903,湖南,7263802344289094972,谁懂之前点赞现在取赞的无力感,2840773898800132,MS4wLjABAAAAEDP3ppHlDQsCpM_x_LKYm10g0BHNPBwBldoBrt0TN1p0gJk77bFhwCdTfTPSdjH4,44473016220,YZandWYX2008,,🆔叶旎雪ʸᙆ.,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oYSAA3vNDQAxiA9ECuEEffA9wgEjzCDGmIm9AF.jpeg?from=2064092626,1,34,1753621527790,0,
7264519611151156002,1691402789,江苏,7263802344289094972,抖音只关注你一个人[流泪][流泪][流泪],50621307623,MS4wLjABAAAAqdw00JXkzX9iCl6WdErmlvmQUu2sHrTVLDa_oED7I5k,109209513,15962347858.,,发型师 阿新,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ogEhATHvjLGAuBpAIPIGEqe4QA01A1eABafbm7.jpeg?from=2064092626,11,23,1753621527814,0,
7264756448663634725,1691457938,云南,7263802344289094972,不玻璃心求评价[泣不成声],104862206587,MS4wLjABAAAAidyJFxweKRCzdc7cy5nHKO7GHRPS-TPLaAHgq1YrT1Q,1851950138,200050616zry,,kidult,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ocxAiE6DgRACAQjFfAm9AAAuEeaaA2IvsMzDOD.jpeg?from=2064092626,1,1,1753621527835,0,https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a25933a01be14463ad89d1a04305a6d1~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1753642800&x-signature=3NWGJZ8K5Y9kvr7RH56S8JPQbNs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250727210527C08DB815913DAB94E963
7530253127410811648,1753273687,新疆,7263802344289094972,还有人回来吗,7513067255351100474,MS4wLjABAAAAYMCVC8LxQWN71tH7DhBmrFld9bAor0RY5_A8VbVFiQGSRZJTgOLwQNd7Hwy8VIjq,48212317269,48212317269,,初蓝夜,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o8ogErQGQAYCCYjAItADeAAIA9F9sDfj0gED3E.jpeg?from=2064092626,1,32,1753621527859,0,
7529841670990250792,1753177888,广东,7263802344289094972,最新评论[暗中观察],4454863941410676,MS4wLjABAAAALzBPWvKBlNFYuhDu6SVE6SggmKnWlOZTEe5WFSfgmtN_vmQAO5bNpX9DMqUJEoDi,2265850125,L3572645454,,୧⍤⃝♡᭄,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_3ceec9e0e69444ed99e0fb512c0b8db0.jpeg?from=2064092626,3,6,1753621527888,0,
7467947707802960690,1738767076,安徽,7263802344289094972,现在有人我吃,96665543313,MS4wLjABAAAASrK37X5Ro4VAvj1bzafprgq2_faGeOP9KDc3SC_u24k,729013316,Staid666,,全天下第一爱张七七,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_7b6127244bbbb62b11c819ca255c5425.jpeg?from=2064092626,21,81,1753621527918,0,
