2025-07-23 00:12:44	2263.0
2025-07-26 08:45:27	2100.0
2025-07-26 12:04:51	2089.1
2025-07-26 12:18:37	2088.2
2025-07-26 12:32:41	2087.2
2025-07-26 12:57:37	2085.7
2025-07-26 13:06:38	2085.2
2025-07-26 13:09:34	2344.0
2025-07-26 13:11:30	2084.9
2025-07-26 13:41:13	2083.3
2025-07-26 14:04:45	2082.0
2025-07-26 14:49:47	2079.8
2025-07-26 15:32:29	2077.6
2025-07-26 15:35:20	2077.0
2025-07-26 15:38:03	2077.3
2025-07-26 15:43:25	2077.0
2025-07-26 15:46:21	2076.8
2025-07-26 15:50:30	2076.6
2025-07-26 15:52:21	2076.5
2025-07-26 15:59:02	2076.1
2025-07-26 16:04:26	2075.8
2025-07-26 16:14:51	2075.2
2025-07-26 16:17:55	2075.0
2025-07-26 16:21:25	2074.8
2025-07-26 16:39:12	2073.5
2025-07-26 16:52:50	2072.5
2025-07-26 16:59:51	2072.0
2025-07-26 17:05:59	2071.5
2025-07-26 17:07:24	2071.0
2025-07-26 17:10:52	2071.0
2025-07-26 17:21:04	2070.0
2025-07-26 18:06:26	2067.5
2025-07-26 18:18:09	2066.0
2025-07-26 18:21:05	2066.6
2025-07-26 18:38:38	2065.5
2025-07-26 18:49:26	2064.0
2025-07-26 18:53:08	2064.6
2025-07-26 18:57:46	2064.3
2025-07-26 19:03:31	2063.9
2025-07-26 19:13:41	2065.3
2025-07-26 19:18:07	2063.1
2025-07-26 19:19:00	2063.0
2025-07-26 19:20:31	2062.8
2025-07-26 19:20:58	2062.0
2025-07-26 19:27:58	2062.5
2025-07-26 20:35:28	2058.0
2025-07-26 21:32:38	2054.0
2025-07-26 22:18:53	2051.6
2025-07-26 23:08:49	2047.0
2025-07-26 23:55:18	2042.9
2025-07-27 00:27:58	2040.0
2025-07-27 01:20:08	2037.5
2025-07-27 01:30:03	2037.0
2025-07-27 01:53:39	2031.0
2025-07-27 03:01:50	2034.0
2025-07-27 05:12:22	2032.0
2025-07-27 05:19:51	2032.0
2025-07-27 07:29:40	2030.0
2025-07-27 08:02:49	2029.0
2025-07-27 08:08:54	2028.7
2025-07-27 09:07:08	2026.3
2025-07-27 09:08:53	2026.1
2025-07-27 11:33:10	2017.8
2025-07-27 11:35:18	2017.7
2025-07-27 11:43:57	2017.0
2025-07-27 11:44:04	2017.1
2025-07-27 11:45:09	2017.1
2025-07-27 11:45:27	2017.0
2025-07-27 11:54:00	2016.0
2025-07-27 11:56:35	2016.0
2025-07-27 11:58:47	2016.0
2025-07-27 12:01:20	2016.0
2025-07-27 12:04:16	2015.0
2025-07-27 12:04:38	2015.7
2025-07-27 12:05:03	2015.7
2025-07-27 12:05:05	2016.1
2025-07-27 12:07:38	2015.5
2025-07-27 12:12:26	2015.6
2025-07-27 12:21:52	2014.5
2025-07-27 12:24:06	2014.0
2025-07-27 12:28:15	2014.0
2025-07-27 12:31:41	2013.0
2025-07-27 12:38:31	2013.0
2025-07-27 12:40:53	2013.0
2025-07-27 12:47:20	2012.0
2025-07-27 12:48:17	2012.0
2025-07-27 13:02:24	2012.0
2025-07-27 13:07:56	2011.0
2025-07-27 13:07:59	2012.0
2025-07-27 13:09:31	2011.0
2025-07-27 13:19:22	2010.6
2025-07-27 13:32:27	2009.1
2025-07-27 13:33:20	2009.0
2025-07-27 13:36:11	2008.0
2025-07-27 13:37:40	2008.0
2025-07-27 13:42:43	2008.6
2025-07-27 13:42:51	2008.0
2025-07-27 13:47:39	2008.1
2025-07-27 13:49:38	2007.9
2025-07-27 13:52:48	2007.7
2025-07-27 13:58:13	2007.4
2025-07-27 13:58:49	2007.0
2025-07-27 14:03:46	2006.0
2025-07-27 14:03:54	2006.9
2025-07-27 14:03:56	2006.0
2025-07-27 14:09:31	2006.6
2025-07-27 14:10:59	2006.5
2025-07-27 14:15:02	2006.2
2025-07-27 14:18:14	2006.0
2025-07-27 14:20:24	2005.0
2025-07-27 14:25:34	2005.0
2025-07-27 14:26:48	2005.5
2025-07-27 14:27:36	2003.1
2025-07-27 14:28:38	2005.0
2025-07-27 14:29:06	2005.4
2025-07-27 14:29:12	2005.4
2025-07-27 14:29:17	2005.0
2025-07-27 14:33:52	2005.0
2025-07-27 14:35:15	2004.9
2025-07-27 14:37:43	2004.0
2025-07-27 14:38:20	2004.0
2025-07-27 14:47:26	2004.3
2025-07-27 14:52:20	2003.9
2025-07-27 14:56:54	2003.0
2025-07-27 14:58:37	2003.0
2025-07-27 14:58:51	2004.0
2025-07-27 15:03:02	2003.0
2025-07-27 15:03:13	2004.0
2025-07-27 15:04:44	2344.0
2025-07-27 15:09:51	2003.0
2025-07-27 15:10:17	2002.7
2025-07-27 15:12:21	2002.6
2025-07-27 15:12:39	2002.6
2025-07-27 15:13:08	2002.0
2025-07-27 15:16:16	2002.4
2025-07-27 15:18:51	2002.0
2025-07-27 15:19:31	2002.2
2025-07-27 15:19:39	2002.0
2025-07-27 15:20:36	2002.5
2025-07-27 15:21:21	2002.0
2025-07-27 15:24:49	2001.8
2025-07-27 15:27:17	2001.0
2025-07-27 15:28:56	2001.0
2025-07-27 15:29:05	2001.0
2025-07-27 15:35:06	2001.0
2025-07-27 15:37:34	2000.9
2025-07-27 15:39:35	2000.8
2025-07-27 15:42:25	2000.6
2025-07-27 15:45:50	2000.4
2025-07-27 15:46:03	2000.3
2025-07-27 15:46:22	2000.3
2025-07-27 15:46:38	2000.2
2025-07-27 15:46:59	2000.3
2025-07-27 15:47:24	2000.2
2025-07-27 15:48:40	2000.2
2025-07-27 15:50:03	2000.1
2025-07-27 15:51:32	1999.0
2025-07-27 15:51:48	1999.9
2025-07-27 15:51:51	1999.9
2025-07-27 15:52:07	1999.9
2025-07-27 15:53:03	1999.0
2025-07-27 15:53:31	1999.8
2025-07-27 15:53:38	1999.8
2025-07-27 15:54:04	1999.7
2025-07-27 15:54:14	1999.7
2025-07-27 15:54:29	1999.0
2025-07-27 15:55:03	1999.6
2025-07-27 15:55:07	1999.6
2025-07-27 15:56:43	1999.5
2025-07-27 15:56:58	1999.0
2025-07-27 15:57:20	1999.4
2025-07-27 15:57:52	1999.5
2025-07-27 15:58:02	1999.0
2025-07-27 15:58:09	1999.4
2025-07-27 15:58:18	1999.4
2025-07-27 15:58:33	1999.4
2025-07-27 15:58:34	1999.0
2025-07-27 15:58:40	1999.3
2025-07-27 15:58:54	1999.6
2025-07-27 15:59:11	1999.3
2025-07-27 15:59:16	1999.3
2025-07-27 15:59:49	1999.3
2025-07-27 15:59:57	1999.0
2025-07-27 16:00:19	1999.0
2025-07-27 16:00:26	1999.2
2025-07-27 16:01:06	1999.1
2025-07-27 16:01:07	1999.0
2025-07-27 16:01:12	1999.1
2025-07-27 16:01:41	1999.0
2025-07-27 16:01:54	1999.1
2025-07-27 16:02:19	1999.0
2025-07-27 16:02:22	1999.0
2025-07-27 16:02:29	1999.0
2025-07-27 16:02:34	1999.0
2025-07-27 16:02:54	1999.0
2025-07-27 16:03:07	1990.0
2025-07-27 16:04:39	1998.0
2025-07-27 16:04:50	1999.0
2025-07-27 16:05:56	1998.7
2025-07-27 16:06:12	1998.7
2025-07-27 16:07:07	1998.5
2025-07-27 16:07:28	1998.0
2025-07-27 16:08:15	1998.5
2025-07-27 16:08:43	1998.5
2025-07-27 16:09:01	1998.5
2025-07-27 16:09:23	1998.4
2025-07-27 16:10:08	1998.0
2025-07-27 16:10:48	1998.0
2025-07-27 16:12:25	1998.2
2025-07-27 16:12:57	1998.1
2025-07-27 16:13:20	1998.0
2025-07-27 16:13:27	1998.1
2025-07-27 16:13:36	1998.1
2025-07-27 16:13:42	1998.0
2025-07-27 16:13:52	1998.0
2025-07-27 16:14:09	1998.0
2025-07-27 16:14:29	1999.5
2025-07-27 16:15:09	1998.0
2025-07-27 16:16:01	1997.9
2025-07-27 16:16:15	1997.0
2025-07-27 16:16:48	1997.8
2025-07-27 16:17:01	1997.8
2025-07-27 16:17:27	1996.0
2025-07-27 16:17:37	2333.0
2025-07-27 16:18:34	1997.0
2025-07-27 16:18:43	1997.0
2025-07-27 16:18:44	2344.0
2025-07-27 16:18:51	2344.0
2025-07-27 16:19:16	1997.0
2025-07-27 16:19:53	1997.5
2025-07-27 16:21:58	1997.3
2025-07-27 16:22:01	1997.0
2025-07-27 16:22:58	1997.3
2025-07-27 16:23:01	1997.2
2025-07-27 16:23:20	1999.5
2025-07-27 16:23:41	1997.2
2025-07-27 16:23:47	1997.2
2025-07-27 16:24:22	1997.2
2025-07-27 16:26:12	1997.0
2025-07-27 16:26:59	1996.0
2025-07-27 16:27:08	1996.6
2025-07-27 16:27:19	1996.0
2025-07-27 16:27:21	1996.9
2025-07-27 16:27:23	1996.0
2025-07-27 16:27:47	1996.0
2025-07-27 16:28:28	1996.0
2025-07-27 16:28:32	1997.0
2025-07-27 16:28:48	1996.7
2025-07-27 16:29:20	1996.0
2025-07-27 16:29:35	1996.7
2025-07-27 16:29:55	1996.0
2025-07-27 16:30:23	1996.0
2025-07-27 16:30:26	1991.0
2025-07-27 16:30:32	1996.0
2025-07-27 16:30:45	1996.0
